GoodsID,GoodsName,SortOrder,Describe,GoodsClass,BagClass,Price,GiftCertificateBuy,BackPrice,BackMinDukeGrade,BackMinMarketLevel,LimitUsePerDay,UseInterval,GroupID,UseType,UsePrompt,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,NotExport,NeedBroad,CanPresent,memberPrice
7910,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,301,20,,,,207,25,,,,,,,,,,,,使神仙勇武提高20点,降低对方城墙防御效果25％,NULL,NULL,0,0
7911,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,303,20,,,,207,25,,,,,,,,,,,,使神仙道法提高20点,降低对方城墙防御效果25％,NULL,NULL,0,0
7912,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,302,20,,,,207,25,,,,,,,,,,,,使神仙谋略提高20点,降低对方城墙防御效果25％,NULL,NULL,0,0
7913,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,207,25,,,,204,25,,,,,,,,,,,,降低对方城墙防御效果25％,使弓箭兵第一回合的攻击力提高25％,NULL,NULL,0,0
7914,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,301,25,,,,202,10,,,,,,,,,,,,使神仙勇武提高25点,使刀盾兵有10％几率反射对方50％伤害,NULL,NULL,0,0
7915,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,303,25,,,,202,10,,,,,,,,,,,,使神仙道法提高25点,使刀盾兵有10％几率反射对方50％伤害,NULL,NULL,0,0
7916,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,302,25,,,,202,10,,,,,,,,,,,,使神仙谋略提高25点,使刀盾兵有10％几率反射对方50％伤害,NULL,NULL,0,0
7917,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,306,25,,,,200,25,,,,,,,,,,,,使战车兵的行军速度提高25％,使刀盾兵第一回合抵抗攻击的几率提高25％,NULL,NULL,0,0
7918,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,310,25,,,,200,25,,,,,,,,,,,,任命为城守时，资源产量提高25％,使刀盾兵第一回合抵抗攻击的几率提高25％,NULL,NULL,0,0
7919,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,305,25,,,,200,25,,,,,,,,,,,,使长戟兵的负重提高25％,使刀盾兵第一回合抵抗攻击的几率提高25％,NULL,NULL,0,0
7920,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,301,40,,,,203,15,,,,,,,,,,,,使神仙勇武提高40点,使刀盾兵有15％几率反射对方75％伤害,NULL,NULL,0,0
7921,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,303,40,,,,203,15,,,,,,,,,,,,使神仙道法提高40点,使刀盾兵有15％几率反射对方75％伤害,NULL,NULL,0,0
7922,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,302,40,,,,203,15,,,,,,,,,,,,使神仙谋略提高40点,使刀盾兵有15％几率反射对方75％伤害,NULL,NULL,0,0
7923,Loading...,NULL,Loading...,20,NULL,0,0,0,0,0,0,0,0,0,NULL,207,50,,,,220,20,,,,,,,,,,,,降低对方城墙防御效果50％,使战车兵的伤害提高20％,NULL,NULL,0,0
7100,Loading...,NULL,Loading...,12,装备类,0,0,1000,0,0,0,0,0,0,NULL,1,1,9,100,2,10,4,5,5,3,7,2,6,1,8,1,,,,,NULL,NULL,NULL,0
7101,Loading...,NULL,Loading...,12,装备类,0,0,1000,0,0,0,0,0,0,NULL,2,1,9,100,4,10,4,3,5,8,7,1,6,3,8,1,,,,,NULL,NULL,NULL,0
7102,Loading...,NULL,Loading...,12,装备类,0,0,1000,0,0,0,0,0,0,NULL,3,1,9,100,6,10,4,3,5,3,7,1,6,1,8,1,,,,,NULL,NULL,NULL,0
7103,Loading...,NULL,Loading...,12,装备类,0,0,1000,0,0,0,0,0,0,NULL,4,1,9,100,8,10,4,3,5,3,7,1,6,1,8,2,,,,,NULL,NULL,NULL,0
7104,Loading...,NULL,Loading...,12,装备类,0,0,1500,0,0,0,0,0,0,NULL,1,1,9,100,12,10,4,8,5,5,7,3,6,2,8,1,,,,,NULL,NULL,NULL,0
7105,Loading...,NULL,Loading...,12,装备类,0,0,1500,0,0,0,0,0,0,NULL,2,1,9,100,14,10,4,3,5,11,7,1,6,4,8,2,,,,,NULL,NULL,NULL,0
7106,Loading...,NULL,Loading...,12,装备类,0,0,1500,0,0,0,0,0,0,NULL,3,1,9,100,16,10,4,6,5,6,7,2,6,2,8,2,,,,,NULL,NULL,NULL,0
7107,Loading...,NULL,Loading...,12,装备类,0,0,1500,0,0,0,0,0,0,NULL,4,1,9,100,18,10,4,6,5,4,7,2,6,1,8,3,,,,,NULL,NULL,NULL,0
7108,Loading...,NULL,Loading...,12,装备类,0,0,2000,0,0,0,0,0,0,NULL,1,1,9,100,22,10,4,13,5,8,7,5,6,3,8,1,,,,,NULL,NULL,NULL,0
7109,Loading...,NULL,Loading...,12,装备类,0,0,2000,0,0,0,0,0,0,NULL,2,1,9,100,24,10,4,3,5,16,7,1,6,6,8,2,,,,,NULL,NULL,NULL,0
7110,Loading...,NULL,Loading...,12,装备类,0,0,2000,0,0,0,0,0,0,NULL,3,1,9,100,26,10,4,9,5,9,7,3,6,3,8,3,,,,,NULL,NULL,NULL,0
7111,Loading...,NULL,Loading...,12,装备类,0,0,2000,0,0,0,0,0,0,NULL,4,1,9,100,28,10,4,7,5,7,7,2,6,2,8,5,,,,,NULL,NULL,NULL,0
7112,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,1,2,0,100,22,10,4,18,5,5,7,7,6,2,8,1,7904,,,,0,1,0,0
7113,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,2,2,0,100,24,10,4,10,5,10,7,4,6,4,8,1,7904,,,,0,1,0,0
7114,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,3,2,0,100,26,10,4,13,5,8,7,5,6,3,8,2,7904,,,,0,1,0,0
7115,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,4,2,0,100,28,10,4,11,5,9,7,4,6,3,8,3,7904,,,,0,1,0,0
7116,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,1,2,2,100,22,10,4,8,5,15,7,3,6,6,8,1,7905,,,,0,1,0,0
7117,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,2,2,2,100,24,10,4,6,5,16,7,2,6,6,8,2,7905,,,,0,1,0,0
7118,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,3,2,2,100,26,10,4,9,5,11,7,3,6,4,8,3,7905,,,,0,1,0,0
7119,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,4,2,2,100,28,10,4,6,5,14,7,2,6,5,8,3,7905,,,,0,1,0,0
7120,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,1,2,1,100,22,10,4,10,5,7,7,3,6,2,8,5,7906,,,,0,1,0,0
7121,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,2,2,1,100,24,10,4,7,5,12,7,2,6,4,8,4,7906,,,,0,1,0,0
7122,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,3,2,1,100,26,10,4,9,5,9,7,3,6,3,8,4,7906,,,,0,1,0,0
7123,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,4,2,1,100,28,10,4,6,5,6,7,1,6,1,8,8,7906,,,,0,1,0,0
7124,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,1,1,9,100,32,10,4,14,5,9,7,5,6,3,8,3,,,,,NULL,NULL,NULL,0
7125,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,2,1,9,100,34,10,4,11,5,16,7,4,6,6,8,2,,,,,NULL,NULL,NULL,0
7126,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,3,1,9,100,36,10,4,9,5,12,7,3,6,4,8,4,,,,,NULL,NULL,NULL,0
7127,Loading...,NULL,Loading...,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,4,1,9,100,38,10,4,10,5,10,7,3,6,3,8,5,,,,,NULL,NULL,NULL,0
7128,Loading...,NULL,Loading...,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,1,2,0,100,42,10,4,21,5,11,7,8,6,4,8,3,7907,,,,0,1,0,0
7129,Loading...,NULL,Loading...,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,2,2,0,100,44,10,4,16,5,16,7,6,6,6,8,3,7907,,,,0,1,0,0
7130,Loading...,NULL,Loading...,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,3,2,0,100,46,10,4,17,5,15,7,6,6,5,8,5,7907,,,,0,1,0,0
7131,Loading...,NULL,Loading...,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,4,2,0,100,48,10,4,17,5,12,7,6,6,4,8,5,7907,,,,0,1,0,0
7132,Loading...,NULL,Loading...,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,1,2,2,100,42,10,4,14,5,17,7,5,6,6,8,4,7908,,,,0,1,0,0
7133,Loading...,NULL,Loading...,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,2,2,2,100,44,10,4,9,5,22,7,3,6,8,8,4,7908,,,,0,1,0,0
7134,Loading...,NULL,Loading...,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,3,2,2,100,46,10,4,15,5,17,7,5,6,6,8,5,7908,,,,0,1,0,0
7135,Loading...,NULL,Loading...,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,4,2,2,100,48,10,4,12,5,17,7,4,6,6,8,5,7908,,,,0,1,0,0
7136,Loading...,NULL,Loading...,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,1,2,1,100,42,10,4,15,5,13,7,5,6,4,8,6,7909,,,,0,1,0,0
7137,Loading...,NULL,Loading...,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,2,2,1,100,44,10,4,10,5,18,7,3,6,6,8,6,7909,,,,0,1,0,0
7138,Loading...,NULL,Loading...,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,3,2,1,100,46,10,4,15,5,15,7,5,6,5,8,6,7909,,,,0,1,0,0
7139,Loading...,NULL,Loading...,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,4,2,1,100,48,10,4,11,5,14,7,3,6,4,8,8,7909,,,,0,1,0,0
7140,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,1,3,0,100,42,10,4,27,5,17,7,10,6,6,8,4,7910,,,,0,1,0,0
7141,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,2,3,0,100,44,10,4,22,5,22,7,8,6,8,8,4,7910,,,,0,1,0,0
7142,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,3,3,0,100,46,10,4,23,5,18,7,8,6,6,8,6,7910,,,,0,1,0,0
7143,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,4,3,0,100,48,10,4,23,5,16,7,8,6,5,8,7,7910,,,,0,1,0,0
7144,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,1,3,2,100,42,10,4,20,5,22,7,7,6,8,8,5,7911,,,,0,1,0,0
7145,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,2,3,2,100,44,10,4,13,5,28,7,4,6,10,8,6,7911,,,,0,1,0,0
7146,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,3,3,2,100,46,10,4,18,5,23,7,6,6,8,8,6,7911,,,,0,1,0,0
7147,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,4,3,2,100,48,10,4,16,5,23,7,5,6,8,8,7,7911,,,,0,1,0,0
7148,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,1,3,1,100,42,10,4,21,5,16,7,7,6,5,8,8,7912,,,,0,1,0,0
7149,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,2,3,1,100,44,10,4,16,5,21,7,5,6,7,8,8,7912,,,,0,1,0,0
7150,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,3,3,1,100,46,10,4,19,5,19,7,6,6,6,8,8,7912,,,,0,1,0,0
7151,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,4,3,1,100,48,10,4,15,5,20,7,4,6,6,8,10,7912,,,,0,1,0,0
7152,Loading...,NULL,Loading...,12,装备类,0,0,12000,0,0,0,0,0,0,NULL,1,1,9,100,52,10,4,20,5,15,7,7,6,5,8,5,,,,,NULL,NULL,NULL,0
7153,Loading...,NULL,Loading...,12,装备类,0,0,12000,0,0,0,0,0,0,NULL,2,1,9,100,54,10,4,15,5,20,7,5,6,7,8,5,,,,,NULL,NULL,NULL,0
7154,Loading...,NULL,Loading...,12,装备类,0,0,12000,0,0,0,0,0,0,NULL,3,1,9,100,56,10,4,15,5,15,7,5,6,5,8,5,,,,,NULL,NULL,NULL,0
7155,Loading...,NULL,Loading...,12,装备类,0,0,12000,0,0,0,0,0,0,NULL,4,1,9,100,58,10,4,16,5,16,7,5,6,5,8,7,,,,,NULL,NULL,NULL,0
7156,Loading...,NULL,Loading...,12,装备类,0,0,100000,0,0,0,0,0,0,NULL,1,4,9,100,52,10,4,45,5,13,7,17,6,4,8,6,7913,,,,0,1,0,0
7157,Loading...,NULL,Loading...,12,装备类,0,0,100000,0,0,0,0,0,0,NULL,2,4,9,100,54,10,4,17,5,45,7,6,6,17,8,5,7913,,,,0,1,0,0
7158,Loading...,NULL,Loading...,12,装备类,0,0,100000,0,0,0,0,0,0,NULL,3,4,9,100,56,10,4,27,5,27,7,9,6,9,8,9,7913,,,,0,1,0,0
7159,Loading...,NULL,Loading...,12,装备类,0,0,100000,0,0,0,0,0,0,NULL,4,4,9,100,58,10,4,21,5,21,7,5,6,5,8,17,7913,,,,0,1,0,0
7160,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,1,2,0,100,62,10,4,27,5,17,7,10,6,6,8,4,7914,,,,0,1,0,0
7161,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,2,2,0,100,64,10,4,22,5,20,7,8,6,7,8,5,7914,,,,0,1,0,0
7162,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,3,2,0,100,66,10,4,23,5,18,7,8,6,6,8,6,7914,,,,0,1,0,0
7163,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,4,2,0,100,68,10,4,26,5,13,7,9,6,4,8,7,7914,,,,0,1,0,0
7164,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,1,2,2,100,62,10,4,20,5,22,7,7,6,8,8,5,7915,,,,0,1,0,0
7165,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,2,2,2,100,64,10,4,14,5,31,7,5,6,12,8,3,7915,,,,0,1,0,0
7166,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,3,2,2,100,66,10,4,18,5,23,7,6,6,8,8,6,7915,,,,0,1,0,0
7167,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,4,2,2,100,68,10,4,18,5,21,7,6,6,7,8,7,7915,,,,0,1,0,0
7168,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,1,2,1,100,62,10,4,21,5,16,7,7,6,5,8,8,7916,,,,0,1,0,0
7169,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,2,2,1,100,64,10,4,16,5,21,7,5,6,7,8,8,7916,,,,0,1,0,0
7170,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,3,2,1,100,66,10,4,18,5,21,7,6,6,7,8,7,7916,,,,0,1,0,0
7171,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,4,2,1,100,68,10,4,18,5,13,7,5,6,3,8,12,7916,,,,0,1,0,0
7172,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,1,1,9,100,72,10,4,26,5,16,7,9,6,5,8,7,,,,,0,0,0,0
7173,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,2,1,9,100,74,10,4,16,5,28,7,5,6,10,8,7,,,,,0,0,0,0
7174,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,3,1,9,100,76,10,4,21,5,21,7,7,6,7,8,7,,,,,0,0,0,0
7175,Loading...,NULL,Loading...,12,装备类,0,0,15000,0,0,0,0,0,0,NULL,4,1,9,100,78,10,4,19,5,19,7,6,6,6,8,9,,,,,0,0,0,0
7176,Loading...,NULL,Loading...,12,装备类,0,0,20000,0,0,0,0,0,0,NULL,1,2,0,100,82,10,4,41,5,11,7,15,6,3,8,7,7917,,,,0,1,0,0
7177,Loading...,NULL,Loading...,12,装备类,0,0,20000,0,0,0,0,0,0,NULL,2,2,0,100,84,10,4,28,5,25,7,10,6,9,8,6,7917,,,,0,1,0,0
7178,Loading...,NULL,Loading...,12,装备类,0,0,20000,0,0,0,0,0,0,NULL,3,2,0,100,86,10,4,26,5,24,7,9,6,8,8,8,7917,,,,0,1,0,0
7179,Loading...,NULL,Loading...,12,装备类,0,0,20000,0,0,0,0,0,0,NULL,4,2,0,100,88,10,4,27,5,22,7,9,6,7,8,9,7917,,,,0,1,0,0
7180,Loading...,NULL,Loading...,12,装备类,0,0,20000,0,0,0,0,0,0,NULL,1,2,2,100,82,10,4,26,5,26,7,9,6,9,8,7,7918,,,,0,1,0,0
7181,Loading...,NULL,Loading...,12,装备类,0,0,20000,0,0,0,0,0,0,NULL,2,2,2,100,84,10,4,13,5,40,7,4,6,15,8,6,7918,,,,0,1,0,0
7182,Loading...,NULL,Loading...,12,装备类,0,0,20000,0,0,0,0,0,0,NULL,3,2,2,100,86,10,4,24,5,26,7,8,6,9,8,8,7918,,,,0,1,0,0
7183,Loading...,NULL,Loading...,12,装备类,0,0,20000,0,0,0,0,0,0,NULL,4,2,2,100,88,10,4,19,5,29,7,6,6,10,8,9,7918,,,,0,1,0,0
7184,Loading...,NULL,Loading...,12,装备类,0,0,20000,0,0,0,0,0,0,NULL,1,2,1,100,82,10,4,27,5,22,7,9,6,7,8,9,7919,,,,0,1,0,0
7185,Loading...,NULL,Loading...,12,装备类,0,0,20000,0,0,0,0,0,0,NULL,2,2,1,100,84,10,4,20,5,27,7,6,6,9,8,10,7919,,,,0,1,0,0
7186,Loading...,NULL,Loading...,12,装备类,0,0,20000,0,0,0,0,0,0,NULL,3,2,1,100,86,10,4,24,5,24,7,8,6,8,8,9,7919,,,,0,1,0,0
7187,Loading...,NULL,Loading...,12,装备类,0,0,20000,0,0,0,0,0,0,NULL,4,2,1,100,88,10,4,22,5,17,7,6,6,4,8,15,7919,,,,0,1,0,0
7188,Loading...,NULL,Loading...,12,装备类,0,0,25000,0,0,0,0,0,0,NULL,1,3,0,100,82,10,4,58,5,16,7,22,6,5,8,7,7920,,,,0,1,0,0
7189,Loading...,NULL,Loading...,12,装备类,0,0,25000,0,0,0,0,0,0,NULL,2,3,0,100,84,10,4,39,5,32,7,14,6,11,8,9,7920,,,,0,1,0,0
7190,Loading...,NULL,Loading...,12,装备类,0,0,25000,0,0,0,0,0,0,NULL,3,3,0,100,86,10,4,40,5,30,7,14,6,10,8,10,7920,,,,0,1,0,0
7191,Loading...,NULL,Loading...,12,装备类,0,0,25000,0,0,0,0,0,0,NULL,4,3,0,100,88,10,4,40,5,28,7,14,6,9,8,11,7920,,,,0,1,0,0
7192,Loading...,NULL,Loading...,12,装备类,0,0,25000,0,0,0,0,0,0,NULL,1,3,2,100,82,10,4,32,5,39,7,11,6,14,8,9,7921,,,,0,1,0,0
7193,Loading...,NULL,Loading...,12,装备类,0,0,25000,0,0,0,0,0,0,NULL,2,3,2,100,84,10,4,16,5,58,7,5,6,22,8,7,7921,,,,0,1,0,0
7194,Loading...,NULL,Loading...,12,装备类,0,0,25000,0,0,0,0,0,0,NULL,3,3,2,100,86,10,4,30,5,40,7,10,6,14,8,10,7921,,,,0,1,0,0
7195,Loading...,NULL,Loading...,12,装备类,0,0,25000,0,0,0,0,0,0,NULL,4,3,2,100,88,10,4,22,5,40,7,7,6,14,8,10,7921,,,,0,1,0,0
7196,Loading...,NULL,Loading...,12,装备类,0,0,25000,0,0,0,0,0,0,NULL,1,3,1,100,82,10,4,34,5,29,7,11,6,9,8,14,7922,,,,0,1,0,0
7197,Loading...,NULL,Loading...,12,装备类,0,0,25000,0,0,0,0,0,0,NULL,2,3,1,100,84,10,4,29,5,34,7,9,6,11,8,14,7922,,,,0,1,0,0
7198,Loading...,NULL,Loading...,12,装备类,0,0,25000,0,0,0,0,0,0,NULL,3,3,1,100,86,10,4,32,5,32,7,10,6,10,8,14,7922,,,,0,1,0,0
7199,Loading...,NULL,Loading...,12,装备类,0,0,25000,0,0,0,0,0,0,NULL,4,3,1,100,88,10,4,28,5,23,7,7,6,5,8,22,7922,,,,0,1,0,0
7200,Loading...,NULL,Loading...,12,装备类,0,0,200000,0,0,0,0,0,0,NULL,1,4,9,100,92,10,4,70,5,22,7,27,6,8,8,5,7923,,,,0,1,0,0
7201,Loading...,NULL,Loading...,12,装备类,0,0,200000,0,0,0,0,0,0,NULL,2,4,9,100,94,10,4,16,5,71,7,5,6,27,8,8,7923,,,,0,1,0,0
7202,Loading...,NULL,Loading...,12,装备类,0,0,200000,0,0,0,0,0,0,NULL,3,4,9,100,96,10,4,42,5,42,7,14,6,14,8,14,7923,,,,0,1,0,0
7203,Loading...,NULL,Loading...,12,装备类,0,0,200000,0,0,0,0,0,0,NULL,4,4,9,100,98,10,4,28,5,31,7,6,6,7,8,27,7923,,,,0,1,0,0
7090,Loading...,6101,Loading...,9,宝箱类,50,1,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4000=1,33","4001=34,66","4002=67,100",,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,40
7091,Loading...,6102,Loading...,9,宝箱类,200,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4003=1,50","4005=51,75","4004=76,100",,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,160
7092,Loading...,6103,Loading...,9,宝箱类,500,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4007=1,35","4008=36,60","4009=61,85","4010=86,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,400
7093,Loading...,6104,Loading...,9,宝箱类,1000,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4006=1,30","4010=31,80","4011=81,100",,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,800
7634,Loading...,5127,Loading...,19,材料类,60,0,0,0,0,0,0,0,0,NULL,220,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,使战车兵的攻击力提高5%,0,0,1,48
7635,Loading...,5128,Loading...,19,材料类,180,0,0,0,0,0,0,0,0,NULL,220,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,使战车兵的攻击力提高10%,0,0,1,144
7636,Loading...,5129,Loading...,19,材料类,180,0,0,0,0,0,0,0,0,NULL,200,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,使刀盾兵第一回合抵抗攻击的几率提高25％,0,0,1,144
6501,Loading...,NULL,Loading...,15,宝箱类,0,0,0,0,0,0,0,0,1,NULL,100,"116=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
6502,Loading...,NULL,Loading...,15,宝箱类,0,0,0,0,0,0,0,0,1,NULL,100,"117=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
6503,Loading...,NULL,Loading...,15,宝箱类,0,0,0,0,0,0,0,0,1,NULL,100,"118=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
6504,Loading...,NULL,Loading...,15,宝箱类,0,0,0,0,0,0,0,0,1,NULL,100,"119=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
6505,Loading...,NULL,Loading...,15,宝箱类,0,0,0,0,0,0,0,0,1,NULL,100,"120=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
6506,Loading...,NULL,Loading...,15,宝箱类,0,0,0,0,0,0,0,0,1,NULL,100,"121=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
6507,Loading...,NULL,Loading...,15,宝箱类,0,0,0,0,0,0,0,0,1,NULL,100,"122=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
6508,Loading...,NULL,Loading...,15,宝箱类,0,0,0,0,0,0,0,0,1,NULL,100,"123=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0
6100,Loading...,NULL,Loading...,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1032=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6101,Loading...,NULL,Loading...,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1033=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
7094,Loading...,NULL,Loading...,9,宝箱类,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,100,"4012=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
