GoodsID,GoodsName,SortOrder,Describe,GoodsClass,BagClass,Price,GiftCertificateBuy,BackPrice,BackMinDukeGrade,BackMinMarketLevel,LimitUsePerDay,UseInterval,GroupID,UseType,UsePrompt,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,NotExport,NeedBroad,CanPresent,memberPrice
6219,仙露,NULL,带有仙气的露水，功能增加法力，安魂镇魄。,100,任务类,100,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,80
6220,石英,NULL,天地秘宝，山中吸取日月精华的灵石所化。,100,任务类,200,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,160
6221,玄冰之火,NULL,世间唯一能炼化石英的火焰。,100,任务类,300,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,240
6222,铁精,NULL,铁之精金，乃铁中精华，坚硬异常。,100,任务类,200,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,160
6223,金英,NULL,仙剑筑魂必备之物，只现于仙山福地深处。,100,任务类,500,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,400
6224,干将,NULL,仙剑。,100,任务类,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6225,神秘卷轴1,NULL,古仙遗留在世间的手札，珍贵无比，使用后即可获得特定寻仙任务，每种卷轴只能使用一次。,13,任务类,0,0,50000,0,5,0,0,0,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6226,神秘卷轴2,NULL,古仙遗留在世间的手札，珍贵无比，使用后即可获得特定寻仙任务，每种卷轴只能使用一次。,13,任务类,0,0,50000,0,5,0,0,0,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6227,神秘卷轴3,NULL,古仙遗留在世间的手札，珍贵无比，使用后即可获得特定寻仙任务，每种卷轴只能使用一次。,13,任务类,0,0,50000,0,5,0,0,0,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6228,神秘卷轴4,NULL,古仙遗留在世间的手札，珍贵无比，使用后即可获得特定寻仙任务，每种卷轴只能使用一次。,13,任务类,0,0,50000,0,5,0,0,0,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6229,神秘卷轴5,NULL,古仙遗留在世间的手札，珍贵无比，使用后即可获得特定寻仙任务，每种卷轴只能使用一次。,13,任务类,0,0,50000,0,5,0,0,0,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6230,神秘卷轴6,NULL,古仙遗留在世间的手札，珍贵无比，使用后即可获得特定寻仙任务，每种卷轴只能使用一次。,13,任务类,0,0,50000,0,5,0,0,0,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6231,神秘卷轴7,NULL,古仙遗留在世间的手札，珍贵无比，使用后即可获得特定寻仙任务，每种卷轴只能使用一次。,13,任务类,0,0,50000,0,5,0,0,0,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6232,神秘卷轴8,NULL,古仙遗留在世间的手札，珍贵无比，使用后即可获得特定寻仙任务，每种卷轴只能使用一次。,13,任务类,0,0,50000,0,5,0,0,0,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
6233,神秘卷轴9,NULL,古仙遗留在世间的手札，珍贵无比，使用后即可获得特定寻仙任务，每种卷轴只能使用一次。,13,任务类,0,0,50000,0,5,0,0,0,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
4501,黄帝令(日),3101,"天庭御赐赦封有功于尘世之人的令牌,使用令牌将获得以下功能:所有资源产量增加25%、城墙防御能力增加10%、战斗掉宝率提高5%、仓库容量加倍。持续时间24小时。",22,宝物类,20,0,0,0,0,0,0,101,1,NULL,25,25,25,25,25,0,100,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24,0,0,1,16
4502,黄帝令(周),3102,"天庭御赐赦封有功于尘世之人的令牌,使用令牌将获得以下功能:所有资源产量增加25%、城墙防御能力增加10%、战斗掉宝率提高5%、仓库容量加倍。持续时间7天。",22,宝物类,80,0,0,0,0,0,0,101,1,NULL,25,25,25,25,25,0,100,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168,0,0,1,64
4503,黄帝令(月),3103,"天庭御赐赦封有功于尘世之人的令牌,使用令牌将获得以下功能: 所有资源产量增加25%、城墙防御能力增加10%、战斗掉宝率提高5%、仓库容量加倍。持续时间30天。",22,宝物类,280,0,0,0,0,0,0,101,1,NULL,25,25,25,25,25,0,100,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,720,0,0,1,224
4504,轩辕令(日),3104,"天庭御赐赦封有功于仙界之人的令牌,使用令牌将获得以下功能:经验加成25%、行军速度增加25%、各种士兵攻防能力提升10%、神仙抓捕率提高5%。持续时间24小时。",22,宝物类,80,0,0,0,0,0,0,102,1,NULL,25,5,10,10,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24,0,0,1,64
4505,轩辕令(周),3105,"天庭御赐赦封有功于仙界之人的令牌,使用令牌将获得以下功能:经验加成25%、行军速度增加25%、各种士兵攻防能力提升10%、神仙抓捕率提高5%。持续时间7天。",22,宝物类,280,0,0,0,0,0,0,102,1,NULL,25,5,10,10,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168,0,0,1,224
4506,轩辕令(月),3106,"天庭御赐赦封有功于仙界之人的令牌,使用令牌将获得以下功能:经验加成25%、行军速度增加25%、各种士兵攻防能力提升10%、神仙抓捕率提高5%。持续时间30天。",22,宝物类,880,0,0,0,0,0,0,102,1,NULL,25,5,10,10,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,720,0,0,1,704
6235,金镯,3201,天地精华所化，乃仙家制作法宝仙器的材料，极是难寻。,100,任务类,200,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,160
6236,红绫,3202,九天火蚕所吐火蚕丝编织而成的绸绫，仙家制作法宝仙器的材料，极是难寻。,100,任务类,200,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,160
6237,龙王宝箱,6107,可以机会均等地开出四大龙王令牌的宝箱。,10,宝箱类,200,0,0,0,0,0,0,0,1,NULL,0,,1,1,1,100,"2005=1,25","2006=26,50","2007=51,75","2008=76,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,160
6099,真金白银箱,NULL,内含青锋剑及价值200元宝的道具。,10,宝箱类,0,0,0,0,0,0,0,0,1,NULL,0,NULL,0,NULL,NULL,100,"1031=1,100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0
7614,长戟宝石,5107,使长戟兵对战车兵造成额外的5％伤害，可插入黄色插槽内。,19,材料类,15,0,0,0,0,0,0,0,0,NULL,208,5,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使长戟兵对战车兵造成额外的5％伤害,0,0,1,12
7615,弓箭宝石,5108,使弓箭兵对长戟兵造成额外的5％伤害，可插入黄色插槽内。,19,材料类,15,0,0,0,0,0,0,0,0,NULL,209,5,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使弓箭兵对长戟兵造成额外的5％伤害,0,0,1,12
7616,刀盾宝石,5109,使刀盾兵对弓箭兵造成额外的5％伤害，可插入黄色插槽内。,19,材料类,15,0,0,0,0,0,0,0,0,NULL,210,5,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使刀盾兵对弓箭兵造成额外的5％伤害,0,0,1,12
7617,战车宝石,5110,使战车兵对刀盾兵造成额外的5％伤害，可插入黄色插槽内。,19,材料类,15,0,0,0,0,0,0,0,0,NULL,211,5,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使战车兵对刀盾兵造成额外的5％伤害,0,0,1,12
7618,长戟宝石+,5111,使长戟兵对战车兵造成额外的10％伤害，可插入黄色插槽内。,19,材料类,45,0,0,0,0,0,0,0,0,NULL,208,10,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使长戟兵对战车兵造成额外的10％伤害,0,0,1,36
7619,弓箭宝石+,5112,使弓箭兵对长戟兵造成额外的10％伤害，可插入黄色插槽内。,19,材料类,45,0,0,0,0,0,0,0,0,NULL,209,10,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使弓箭兵对长戟兵造成额外的10％伤害,0,0,1,36
7620,刀盾宝石+,5113,使刀盾兵对弓箭兵造成额外的10％伤害，可插入黄色插槽内。,19,材料类,45,0,0,0,0,0,0,0,0,NULL,210,10,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使刀盾兵对弓箭兵造成额外的10％伤害,0,0,1,36
7621,战车宝石+,5114,使战车兵对刀盾兵造成额外的10％伤害，可插入黄色插槽内。,19,材料类,45,0,0,0,0,0,0,0,0,NULL,211,10,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使战车兵对刀盾兵造成额外的10％伤害,0,0,1,36
7622,长戟神石,5115,使长戟兵有5％几率对战车兵造成爆击伤害，可插入黄色插槽内。,19,材料类,15,0,0,0,0,0,0,0,0,NULL,212,5,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使长戟兵有5％几率对战车兵造成爆击伤害,0,0,1,12
7623,弓箭神石,5116,使弓箭兵有5％几率对长戟兵造成爆击伤害，可插入黄色插槽内。,19,材料类,15,0,0,0,0,0,0,0,0,NULL,213,5,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使弓箭兵有5％几率对长戟兵造成爆击伤害,0,0,1,12
7624,刀盾神石,5117,使刀盾兵有5％几率对弓箭兵造成爆击伤害，可插入黄色插槽内。,19,材料类,15,0,0,0,0,0,0,0,0,NULL,214,5,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使刀盾兵有5％几率对弓箭兵造成爆击伤害,0,0,1,12
7625,战车神石,5118,使战车兵有5％几率对刀盾兵造成爆击伤害，可插入黄色插槽内。,19,材料类,15,0,0,0,0,0,0,0,0,NULL,215,5,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使战车兵有5％几率对刀盾兵造成爆击伤害,0,0,1,12
7626,长戟神石+,5119,使长戟兵有10％几率对战车兵造成爆击伤害，可插入黄色插槽内。,19,材料类,45,0,0,0,0,0,0,0,0,NULL,212,10,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使长戟兵有10％几率对战车兵造成爆击伤害,0,0,1,36
7627,弓箭神石+,5120,使弓箭兵有10％几率对长戟兵造成爆击伤害，可插入黄色插槽内。,19,材料类,45,0,0,0,0,0,0,0,0,NULL,213,10,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使弓箭兵有10％几率对长戟兵造成爆击伤害,0,0,1,36
7628,刀盾神石+,5121,使刀盾兵有10％几率对弓箭兵造成爆击伤害，可插入黄色插槽内。,19,材料类,45,0,0,0,0,0,0,0,0,NULL,214,10,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使刀盾兵有10％几率对弓箭兵造成爆击伤害,0,0,1,36
7629,战车神石+,5122,使战车兵有10％几率对刀盾兵造成爆击伤害，可插入黄色插槽内。,19,材料类,45,0,0,0,0,0,0,0,0,NULL,215,10,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,使战车兵有10％几率对刀盾兵造成爆击伤害,0,0,1,36
7630,格挡宝石,5123,使刀盾兵第一回合抵抗攻击的几率提高5％，可插入蓝色插槽内。,19,材料类,30,0,0,0,0,0,0,0,0,NULL,200,5,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,使刀盾兵第一回合抵抗攻击的几率提高5％,0,0,1,24
7631,格挡宝石+,5124,使刀盾兵第一回合抵抗攻击的几率提高10％，可插入蓝色插槽内。,19,材料类,90,0,0,0,0,0,0,0,0,NULL,200,10,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,使刀盾兵第一回合抵抗攻击的几率提高10％,0,0,1,72
7632,攻击宝石,5125,使弓箭兵第一回合攻击加成提高5％，可插入蓝色插槽内。,19,材料类,30,0,0,0,0,0,0,0,0,NULL,204,5,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,使弓箭兵第一回合攻击加成提高5％,0,0,1,24
7633,攻击宝石+,5126,使弓箭兵第一回合攻击加成提高10％，可插入蓝色插槽内。,19,材料类,90,0,0,0,0,0,0,0,0,NULL,204,10,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,使弓箭兵第一回合攻击加成提高10％,0,0,1,72
7904,豹头套,NULL,甲士套20,20,NULL,0,0,0,0,0,0,0,0,0,NULL,301,10,,,,204,10,,,,,,,,,,,,使神仙勇武提高10点,使弓箭兵第一回合的攻击力提高10％,NULL,NULL,0,0
7905,云丝套,NULL,道士套20,20,NULL,0,0,0,0,0,0,0,0,0,NULL,303,10,,,,310,10,,,,,,,,,,,,使神仙道法提高10点,任命为城守时，资源产量提高10％,NULL,NULL,0,0
7906,白玉套,NULL,真人套20,20,NULL,0,0,0,0,0,0,0,0,0,NULL,302,10,,,,201,10,,,,,,,,,,,,使神仙谋略提高10点,使刀盾兵有10％几率反射25％伤害,NULL,NULL,0,0
7907,虎头套,NULL,甲士套40,20,NULL,0,0,0,0,0,0,0,0,0,NULL,301,15,,,,204,15,,,,,,,,,,,,使神仙勇武提高15点,使弓箭兵第一回合的攻击力提高15％,NULL,NULL,0,0
7908,五色套,NULL,道士套40,20,NULL,0,0,0,0,0,0,0,0,0,NULL,303,15,,,,310,25,,,,,,,,,,,,使神仙道法提高15点,任命为城守时，资源产量提高25％,NULL,NULL,0,0
7909,碧霞套,NULL,真人套40,20,NULL,0,0,0,0,0,0,0,0,0,NULL,302,15,,,,201,20,,,,,,,,,,,,使神仙谋略提高15点,使刀盾兵有20％几率反射25％伤害,NULL,NULL,0,0
7910,狮头套,NULL,甲士套40,20,NULL,0,0,0,0,0,0,0,0,0,NULL,301,20,,,,207,25,,,,,,,,,,,,使神仙勇武提高20点,降低对方城墙防御效果25％,NULL,NULL,0,0
7911,七彩套,NULL,道士套40,20,NULL,0,0,0,0,0,0,0,0,0,NULL,303,20,,,,207,25,,,,,,,,,,,,使神仙道法提高20点,降低对方城墙防御效果25％,NULL,NULL,0,0
7912,灵玉套,NULL,真人套40,20,NULL,0,0,0,0,0,0,0,0,0,NULL,302,20,,,,207,25,,,,,,,,,,,,使神仙谋略提高20点,降低对方城墙防御效果25％,NULL,NULL,0,0
7913,龙头套,NULL,终极套50,20,NULL,0,0,0,0,0,0,0,0,0,NULL,207,25,,,,204,25,,,,,,,,,,,,降低对方城墙防御效果25％,使弓箭兵第一回合的攻击力提高25％,NULL,NULL,0,0
7914,蚩尤套,NULL,甲士套60,20,NULL,0,0,0,0,0,0,0,0,0,NULL,301,25,,,,202,10,,,,,,,,,,,,使神仙勇武提高25点,使刀盾兵有10％几率反射对方50％伤害,NULL,NULL,0,0
7915,鹤翎套,NULL,道士套60,20,NULL,0,0,0,0,0,0,0,0,0,NULL,303,25,,,,202,10,,,,,,,,,,,,使神仙道法提高25点,使刀盾兵有10％几率反射对方50％伤害,NULL,NULL,0,0
7916,白虎套,NULL,真人套60,20,NULL,0,0,0,0,0,0,0,0,0,NULL,302,25,,,,202,10,,,,,,,,,,,,使神仙谋略提高25点,使刀盾兵有10％几率反射对方50％伤害,NULL,NULL,0,0
7917,炎帝套,NULL,甲士套80,20,NULL,0,0,0,0,0,0,0,0,0,NULL,306,25,,,,200,25,,,,,,,,,,,,使战车兵的行军速度提高25％,使刀盾兵第一回合抵抗攻击的几率提高25％,NULL,NULL,0,0
7918,鹰翎套,NULL,道士套80,20,NULL,0,0,0,0,0,0,0,0,0,NULL,310,25,,,,200,25,,,,,,,,,,,,任命为城守时，资源产量提高25％,使刀盾兵第一回合抵抗攻击的几率提高25％,NULL,NULL,0,0
7919,朱雀套,NULL,真人套80,20,NULL,0,0,0,0,0,0,0,0,0,NULL,305,25,,,,200,25,,,,,,,,,,,,使长戟兵的负重提高25％,使刀盾兵第一回合抵抗攻击的几率提高25％,NULL,NULL,0,0
7920,黄帝套,NULL,甲士套80,20,NULL,0,0,0,0,0,0,0,0,0,NULL,301,40,,,,203,15,,,,,,,,,,,,使神仙勇武提高40点,使刀盾兵有15％几率反射对方75％伤害,NULL,NULL,0,0
7921,凤羽套,NULL,道士套80,20,NULL,0,0,0,0,0,0,0,0,0,NULL,303,40,,,,203,15,,,,,,,,,,,,使神仙道法提高40点,使刀盾兵有15％几率反射对方75％伤害,NULL,NULL,0,0
7922,青龙套,NULL,真人套80,20,NULL,0,0,0,0,0,0,0,0,0,NULL,302,40,,,,203,15,,,,,,,,,,,,使神仙谋略提高40点,使刀盾兵有15％几率反射对方75％伤害,NULL,NULL,0,0
7923,紫金套,NULL,终极90,20,NULL,0,0,0,0,0,0,0,0,0,NULL,207,50,,,,220,20,,,,,,,,,,,,降低对方城墙防御效果50％,使战车兵的伤害提高20％,NULL,NULL,0,0
7100,如意头带,NULL,如意灵盔,12,装备类,0,0,1000,0,0,0,0,0,0,NULL,1,1,9,100,2,10,4,5,5,3,7,2,6,1,8,1,,,,,NULL,NULL,NULL,0
7101,如意灵衣,NULL,如意灵甲,12,装备类,0,0,1000,0,0,0,0,0,0,NULL,2,1,9,100,4,10,4,3,5,8,7,1,6,3,8,1,,,,,NULL,NULL,NULL,0
7102,如意腰带,NULL,如意腰带,12,装备类,0,0,1000,0,0,0,0,0,0,NULL,3,1,9,100,6,10,4,3,5,3,7,1,6,1,8,1,,,,,NULL,NULL,NULL,0
7103,如意软靴,NULL,如意软靴,12,装备类,0,0,1000,0,0,0,0,0,0,NULL,4,1,9,100,8,10,4,3,5,3,7,1,6,1,8,2,,,,,NULL,NULL,NULL,0
7104,黄金头带,NULL,黄金盔,12,装备类,0,0,1500,0,0,0,0,0,0,NULL,1,1,9,100,12,10,4,8,5,5,7,3,6,2,8,1,,,,,NULL,NULL,NULL,0
7105,黄金服,NULL,黄金甲,12,装备类,0,0,1500,0,0,0,0,0,0,NULL,2,1,9,100,14,10,4,3,5,11,7,1,6,4,8,2,,,,,NULL,NULL,NULL,0
7106,黄金腰带,NULL,黄金带,12,装备类,0,0,1500,0,0,0,0,0,0,NULL,3,1,9,100,16,10,4,6,5,6,7,2,6,2,8,2,,,,,NULL,NULL,NULL,0
7107,黄金靴,NULL,黄金靴,12,装备类,0,0,1500,0,0,0,0,0,0,NULL,4,1,9,100,18,10,4,6,5,4,7,2,6,1,8,3,,,,,NULL,NULL,NULL,0
7108,灵兽巾,NULL,灵兽盔,12,装备类,0,0,2000,0,0,0,0,0,0,NULL,1,1,9,100,22,10,4,13,5,8,7,5,6,3,8,1,,,,,NULL,NULL,NULL,0
7109,灵兽衣,NULL,灵兽甲,12,装备类,0,0,2000,0,0,0,0,0,0,NULL,2,1,9,100,24,10,4,3,5,16,7,1,6,6,8,2,,,,,NULL,NULL,NULL,0
7110,灵兽带,NULL,灵兽带,12,装备类,0,0,2000,0,0,0,0,0,0,NULL,3,1,9,100,26,10,4,9,5,9,7,3,6,3,8,3,,,,,NULL,NULL,NULL,0
7111,灵兽鞋,NULL,灵兽鞋,12,装备类,0,0,2000,0,0,0,0,0,0,NULL,4,1,9,100,28,10,4,7,5,7,7,2,6,2,8,5,,,,,NULL,NULL,NULL,0
7112,豹头盔,NULL,豹头盔,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,1,2,0,100,22,10,4,18,5,5,7,7,6,2,8,1,7904,,,,0,1,0,0
7113,豹纹铠,NULL,豹纹铠,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,2,2,0,100,24,10,4,10,5,10,7,4,6,4,8,1,7904,,,,0,1,0,0
7114,豹纹带,NULL,豹纹带,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,3,2,0,100,26,10,4,13,5,8,7,5,6,3,8,2,7904,,,,0,1,0,0
7115,豹纹靴,NULL,豹纹靴,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,4,2,0,100,28,10,4,11,5,9,7,4,6,3,8,3,7904,,,,0,1,0,0
7116,云丝顶,NULL,云丝顶,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,1,2,2,100,22,10,4,8,5,15,7,3,6,6,8,1,7905,,,,0,1,0,0
7117,云丝氅,NULL,云丝氅,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,2,2,2,100,24,10,4,6,5,16,7,2,6,6,8,2,7905,,,,0,1,0,0
7118,云丝绶,NULL,云丝绶,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,3,2,2,100,26,10,4,9,5,11,7,3,6,4,8,3,7905,,,,0,1,0,0
7119,云丝鞋,NULL,云丝鞋,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,4,2,2,100,28,10,4,6,5,14,7,2,6,5,8,3,7905,,,,0,1,0,0
7120,白玉冠,NULL,白玉冠,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,1,2,1,100,22,10,4,10,5,7,7,3,6,2,8,5,7906,,,,0,1,0,0
7121,白玉衣,NULL,白玉衣,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,2,2,1,100,24,10,4,7,5,12,7,2,6,4,8,4,7906,,,,0,1,0,0
7122,白玉带,NULL,白玉带,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,3,2,1,100,26,10,4,9,5,9,7,3,6,3,8,4,7906,,,,0,1,0,0
7123,白玉履,NULL,白玉履,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,4,2,1,100,28,10,4,6,5,6,7,1,6,1,8,8,7906,,,,0,1,0,0
7124,青霞冠,NULL,金霞盔,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,1,1,9,100,32,10,4,14,5,9,7,5,6,3,8,3,,,,,NULL,NULL,NULL,0
7125,青霞甲,NULL,金霞甲,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,2,1,9,100,34,10,4,11,5,16,7,4,6,6,8,2,,,,,NULL,NULL,NULL,0
7126,青霞腰带,NULL,金霞腰,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,3,1,9,100,36,10,4,9,5,12,7,3,6,4,8,4,,,,,NULL,NULL,NULL,0
7127,青霞靴,NULL,金霞靴,12,装备类,0,0,5000,0,0,0,0,0,0,NULL,4,1,9,100,38,10,4,10,5,10,7,3,6,3,8,5,,,,,NULL,NULL,NULL,0
7128,虎头盔,NULL,虎头盔,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,1,2,0,100,42,10,4,21,5,11,7,8,6,4,8,3,7907,,,,0,1,0,0
7129,虎纹铠,NULL,虎纹铠,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,2,2,0,100,44,10,4,16,5,16,7,6,6,6,8,3,7907,,,,0,1,0,0
7130,虎纹带,NULL,虎纹带,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,3,2,0,100,46,10,4,17,5,15,7,6,6,5,8,5,7907,,,,0,1,0,0
7131,虎纹靴,NULL,虎纹靴,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,4,2,0,100,48,10,4,17,5,12,7,6,6,4,8,5,7907,,,,0,1,0,0
7132,五色顶,NULL,五色顶,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,1,2,2,100,42,10,4,14,5,17,7,5,6,6,8,4,7908,,,,0,1,0,0
7133,五色氅,NULL,五色氅,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,2,2,2,100,44,10,4,9,5,22,7,3,6,8,8,4,7908,,,,0,1,0,0
7134,五色绶,NULL,五色绶,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,3,2,2,100,46,10,4,15,5,17,7,5,6,6,8,5,7908,,,,0,1,0,0
7135,五色鞋,NULL,五色鞋,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,4,2,2,100,48,10,4,12,5,17,7,4,6,6,8,5,7908,,,,0,1,0,0
7136,碧霞巾,NULL,碧霞冠,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,1,2,1,100,42,10,4,15,5,13,7,5,6,4,8,6,7909,,,,0,1,0,0
7137,碧霞衣,NULL,碧霞衣,12,装备类,0,0,10000,0,0,0,0,0,0,NULL,2,2,1,100,44,10,4,10,5,18,7,3,6,6,8,6,7909,,,,0,1,0,0
